526,433,7.80,255:133:255
526,96,7.80,255:133:255
433,96,9.75,255:133:255
288,489,7.15,255:133:255
288,118,7.15,255:133:255
288,5,7.15,255:133:255
288,400,7.15,255:133:255
186,317,7.15,255:133:255
186,489,9.10,255:133:255
186,118,7.15,255:133:255
186,450,9.10,255:133:255
186,5,9.10,255:133:255
186,299,7.80,255:133:255
317,450,7.15,255:133:255
317,193,7.15,255:133:255
317,225,6.50,255:133:255
489,118,7.15,255:133:255
489,5,9.10,255:133:255
489,299,7.80,255:133:255
489,400,9.10,255:133:255
489,66,9.10,255:133:255
118,5,7.15,255:133:255
118,299,7.15,255:133:255
118,121,7.15,255:133:255
118,484,7.15,255:133:255
280,5,5.85,255:133:255
280,481,5.85,255:133:255
280,121,5.85,255:133:255
280,330,5.85,255:133:255
450,240,9.10,255:133:255
450,46,10.40,255:133:255
5,299,7.80,255:133:255
5,400,9.75,255:133:255
5,121,7.80,255:133:255
5,308,8.45,255:133:255
5,484,8.45,255:133:255
5,517,10.40,255:133:255
481,121,7.15,255:133:255
481,96,7.15,255:133:255
481,66,7.15,255:133:255
481,330,5.85,255:133:255
481,175,5.50,30:30:30
299,484,7.80,255:133:255
299,65,7.80,255:133:255
193,96,8.45,255:133:255
193,455,8.45,255:133:255
193,225,6.50,255:133:255
193,409,6.50,30:30:30
400,121,7.80,255:133:255
400,153,7.80,255:133:255
121,66,7.80,255:133:255
121,330,5.85,255:133:255
398,96,5.85,255:133:255
398,308,5.85,255:133:255
398,455,5.85,255:133:255
398,153,5.85,255:133:255
398,66,5.85,255:133:255
398,253,5.85,255:133:255
96,501,7.00,30:30:30
96,455,9.75,255:133:255
96,225,6.50,255:133:255
96,553,3.90,255:133:255
96,409,7.50,30:30:30
96,111,6.50,30:30:30
501,351,7.15,163:20:250
501,228,6.50,163:20:250
501,108,9.10,163:20:250
501,256,6.00,30:30:30
351,228,6.50,163:20:250
351,70,5.50,30:30:30
308,455,8.45,255:133:255
308,153,7.80,255:133:255
308,484,8.45,255:133:255
308,253,6.50,255:133:255
455,153,7.80,255:133:255
455,66,9.75,255:133:255
455,484,8.45,255:133:255
455,330,5.85,255:133:255
455,225,6.50,255:133:255
455,253,6.50,255:133:255
455,483,8.50,30:30:30
153,253,6.50,255:133:255
66,484,8.45,255:133:255
66,330,5.85,255:133:255
66,517,9.75,255:133:255
66,175,6.50,30:30:30
484,65,8.45,255:133:255
484,385,7.80,255:133:255
484,322,6.50,30:30:30
330,175,4.50,30:30:30
330,223,4.50,30:30:30
225,553,3.90,255:133:255
225,409,5.00,30:30:30
225,111,5.00,30:30:30
228,108,6.50,163:20:250
228,187,5.00,30:30:30
65,385,7.80,255:133:255
65,517,9.75,255:133:255
65,240,9.10,255:133:255
65,46,9.75,255:133:255
65,223,5.50,30:30:30
65,232,7.50,30:30:30
108,125,11.05,163:20:250
108,176,11.05,163:20:250
108,463,11.05,163:20:250
108,376,9.75,163:20:250
108,13,11.05,163:20:250
108,179,8.50,30:30:30
253,232,5.00,30:30:30
253,38,5.00,30:30:30
385,517,7.80,255:133:255
385,240,7.80,255:133:255
385,223,5.50,30:30:30
385,219,7.80,255:133:255
517,240,9.10,255:133:255
517,46,10.40,255:133:255
517,175,6.50,30:30:30
517,219,8.45,255:133:255
517,232,8.00,30:30:30
517,176,8.00,30:30:30
517,229,8.00,30:30:30
517,38,8.00,30:30:30
240,46,9.10,255:133:255
240,201,6.50,30:30:30
553,98,3.00,30:30:30
322,409,8.45,163:20:250
322,232,8.45,163:20:250
322,353,6.50,163:20:250
322,103,8.45,163:20:250
46,219,8.45,255:133:255
46,232,8.00,30:30:30
46,176,8.50,30:30:30
46,229,9.00,30:30:30
46,38,10.00,30:30:30
46,13,10.00,30:30:30
175,229,8.45,163:20:250
175,38,8.45,163:20:250
175,13,8.45,163:20:250
175,263,8.45,163:20:250
175,439,6.50,30:30:30
409,353,6.50,163:20:250
409,103,13.00,163:20:250
409,92,11.05,163:20:250
409,70,7.50,30:30:30
409,382,5.00,30:30:30
223,439,7.15,97:255:255
219,38,6.50,30:30:30
232,176,10.40,163:20:250
232,229,10.40,163:20:250
232,483,10.40,163:20:250
232,463,10.40,163:20:250
232,103,10.40,163:20:250
232,38,10.40,163:20:250
232,13,10.40,163:20:250
232,263,9.75,163:20:250
125,353,6.50,163:20:250
125,463,12.35,163:20:250
125,103,13.00,163:20:250
125,376,9.75,163:20:250
176,229,11.05,163:20:250
176,463,11.05,163:20:250
176,103,11.05,163:20:250
176,38,11.05,163:20:250
176,13,11.05,163:20:250
353,103,6.50,163:20:250
353,376,6.50,163:20:250
229,483,11.70,163:20:250
229,463,11.70,163:20:250
229,38,11.70,163:20:250
229,13,11.70,163:20:250
111,201,8.45,97:255:255
111,256,7.80,97:255:255
111,248,7.80,97:255:255
111,147,8.45,97:255:255
111,296,7.15,97:255:255
483,463,12.35,163:20:250
483,38,12.35,163:20:250
483,13,12.35,163:20:250
483,406,9.50,30:30:30
463,103,12.35,163:20:250
463,376,9.75,163:20:250
463,38,12.35,163:20:250
463,13,12.35,163:20:250
103,70,7.50,30:30:30
103,376,9.75,163:20:250
103,13,13.00,163:20:250
92,368,5.85,163:20:250
92,70,7.50,30:30:30
92,382,5.00,30:30:30
92,86,6.50,30:30:30
201,23,8.45,97:255:255
201,482,8.45,97:255:255
201,521,7.80,97:255:255
201,396,8.45,97:255:255
201,406,8.45,97:255:255
201,90,8.45,97:255:255
368,382,4.50,30:30:30
70,256,7.80,97:255:255
70,248,7.80,97:255:255
70,187,7.80,97:255:255
70,497,7.15,97:255:255
70,86,8.45,97:255:255
70,416,9.75,97:255:255
70,128,8.45,97:255:255
70,448,9.75,97:255:255
70,242,7.80,97:255:255
70,459,9.10,97:255:255
376,13,9.75,163:20:250
376,47,7.50,30:30:30
376,179,7.50,30:30:30
98,507,9.10,97:255:255
98,296,7.15,97:255:255
98,86,8.45,97:255:255
98,459,9.10,97:255:255
98,346,9.10,97:255:255
98,34,9.10,97:255:255
98,344,7.80,97:255:255
98,440,9.10,97:255:255
98,60,9.10,97:255:255
256,147,7.80,97:255:255
256,187,7.80,97:255:255
256,497,7.15,97:255:255
256,465,7.80,97:255:255
256,168,7.80,97:255:255
256,436,7.80,97:255:255
248,147,7.80,97:255:255
248,497,7.15,97:255:255
248,296,7.15,97:255:255
38,13,17.55,163:20:250
38,263,9.75,163:20:250
38,23,9.00,30:30:30
38,439,9.50,30:30:30
38,102,8.50,30:30:30
38,518,4.50,30:30:30
38,416,9.50,30:30:30
38,90,9.00,30:30:30
38,448,8.00,30:30:30
38,185,8.45,163:20:250
38,179,9.00,30:30:30
38,260,7.50,30:30:30
38,310,7.00,30:30:30
13,263,9.75,163:20:250
13,23,9.00,30:30:30
13,102,8.50,30:30:30
13,518,4.50,30:30:30
13,90,9.00,30:30:30
13,185,8.45,163:20:250
13,179,9.00,30:30:30
13,310,7.00,30:30:30
13,88,9.50,30:30:30
13,365,6.50,30:30:30
147,187,7.80,97:255:255
147,497,7.15,97:255:255
147,465,8.45,97:255:255
147,168,7.80,97:255:255
382,417,6.50,97:255:255
263,23,7.50,30:30:30
263,439,7.50,30:30:30
263,482,6.50,30:30:30
263,102,7.50,30:30:30
263,518,4.50,30:30:30
263,406,7.50,30:30:30
263,416,7.50,30:30:30
263,185,8.45,163:20:250
187,497,7.15,97:255:255
187,86,7.80,97:255:255
187,128,7.80,97:255:255
187,448,7.80,97:255:255
187,242,7.80,97:255:255
187,459,7.80,97:255:255
187,36,7.80,97:255:255
497,86,7.15,97:255:255
497,242,7.15,97:255:255
23,482,8.45,97:255:255
23,102,11.05,97:255:255
23,518,5.85,97:255:255
23,521,7.80,97:255:255
23,396,8.45,97:255:255
23,465,9.75,97:255:255
23,406,11.70,97:255:255
23,90,11.70,97:255:255
439,406,12.35,97:255:255
439,90,11.70,97:255:255
439,128,8.45,97:255:255
439,448,10.40,97:255:255
439,260,9.75,97:255:255
439,132,7.80,97:255:255
482,396,8.45,97:255:255
482,465,8.45,97:255:255
482,406,8.45,97:255:255
482,90,8.45,97:255:255
102,518,5.85,97:255:255
102,521,7.80,97:255:255
102,396,8.45,97:255:255
102,465,9.75,97:255:255
102,406,11.05,97:255:255
102,90,11.05,97:255:255
518,406,5.85,97:255:255
518,90,5.85,97:255:255
507,296,7.15,97:255:255
507,459,9.10,97:255:255
507,34,9.10,97:255:255
521,396,7.80,97:255:255
521,406,7.80,97:255:255
521,90,7.80,97:255:255
396,465,8.45,97:255:255
396,406,8.45,97:255:255
396,90,8.45,97:255:255
296,34,7.15,97:255:255
296,436,7.15,97:255:255
296,437,7.15,97:255:255
465,90,9.75,97:255:255
465,47,9.75,97:255:255
465,168,7.80,97:255:255
406,90,11.70,97:255:255
406,249,6.50,97:255:255
406,216,6.50,97:255:255
86,416,8.45,97:255:255
86,128,8.45,97:255:255
86,448,8.45,97:255:255
86,242,7.80,97:255:255
86,459,8.45,97:255:255
86,47,8.45,97:255:255
86,119,8.45,97:255:255
86,36,8.45,97:255:255
416,90,11.70,97:255:255
416,128,8.45,97:255:255
416,242,7.80,97:255:255
416,459,9.10,97:255:255
416,47,9.75,97:255:255
416,119,8.45,97:255:255
90,168,7.80,97:255:255
90,185,6.50,30:30:30
90,260,9.75,97:255:255
128,448,8.45,97:255:255
128,242,7.80,97:255:255
128,459,8.45,97:255:255
128,47,8.45,97:255:255
128,36,8.45,97:255:255
448,242,7.80,97:255:255
448,185,6.50,30:30:30
448,36,10.40,97:255:255
242,459,7.80,97:255:255
242,47,7.80,97:255:255
242,36,7.80,97:255:255
242,417,7.80,97:255:255
459,216,6.50,97:255:255
459,119,8.45,97:255:255
459,437,9.10,97:255:255
459,316,5.20,97:255:255
346,47,9.75,97:255:255
346,344,7.80,97:255:255
346,440,10.40,97:255:255
346,60,10.40,97:255:255
346,36,10.40,97:255:255
47,119,8.45,97:255:255
47,417,9.75,97:255:255
168,436,7.80,97:255:255
168,333,6.50,97:255:255
168,177,7.15,97:255:255
34,436,9.10,97:255:255
34,437,9.10,97:255:255
34,239,6.50,97:255:255
185,179,6.50,30:30:30
185,277,6.00,30:30:30
185,88,6.50,30:30:30
185,470,6.50,30:30:30
344,440,7.80,97:255:255
344,60,7.80,97:255:255
344,155,7.15,97:255:255
344,480,7.15,97:255:255
179,88,11.70,0:0:255
179,273,5.50,30:30:30
179,18,11.70,0:0:255
179,326,5.20,0:0:255
249,216,6.50,97:255:255
249,119,6.50,97:255:255
440,60,10.40,97:255:255
440,155,7.15,97:255:255
440,333,6.50,97:255:255
440,177,7.15,97:255:255
440,332,5.85,97:255:255
440,480,7.15,97:255:255
60,155,7.15,97:255:255
60,333,6.50,97:255:255
60,177,7.15,97:255:255
60,332,5.85,97:255:255
60,480,7.15,97:255:255
436,129,7.15,97:255:255
436,52,9.10,97:255:255
436,239,6.50,97:255:255
436,362,6.50,97:255:255
216,119,6.50,97:255:255
216,266,6.50,97:255:255
216,141,6.50,97:255:255
216,437,6.50,97:255:255
216,550,4.55,97:255:255
216,417,6.50,97:255:255
216,239,6.50,97:255:255
216,442,6.50,97:255:255
119,36,8.45,97:255:255
119,266,7.15,97:255:255
119,141,7.15,97:255:255
119,550,4.55,97:255:255
119,417,8.45,97:255:255
119,480,7.15,97:255:255
119,470,6.50,30:30:30
36,260,9.75,97:255:255
36,480,7.15,97:255:255
36,273,7.15,97:255:255
36,189,7.80,97:255:255
36,199,7.50,30:30:30
36,287,5.85,97:255:255
36,269,4.50,30:30:30
260,132,7.80,97:255:255
260,189,7.80,97:255:255
260,470,7.50,30:30:30
260,161,7.50,30:30:30
155,52,7.15,97:255:255
155,332,5.85,97:255:255
155,480,7.15,97:255:255
132,546,5.85,97:255:255
129,52,7.15,97:255:255
266,141,7.15,97:255:255
266,550,4.55,97:255:255
266,417,7.15,97:255:255
266,442,7.15,97:255:255
141,550,4.55,97:255:255
141,417,7.15,97:255:255
141,442,7.15,97:255:255
310,277,7.80,0:0:255
310,88,9.10,0:0:255
310,365,8.45,0:0:255
310,470,9.10,0:0:255
310,199,9.10,0:0:255
310,269,5.85,0:0:255
310,18,9.10,0:0:255
437,550,4.55,97:255:255
437,239,6.50,97:255:255
437,362,6.50,97:255:255
437,245,4.55,97:255:255
437,427,9.10,97:255:255
316,417,5.20,97:255:255
316,287,5.20,97:255:255
550,417,4.55,97:255:255
550,442,4.55,97:255:255
417,239,6.50,97:255:255
417,442,10.40,97:255:255
417,362,6.50,97:255:255
417,358,5.20,97:255:255
417,72,7.80,97:255:255
333,177,6.50,97:255:255
333,540,5.20,97:255:255
333,421,6.50,97:255:255
177,540,5.20,97:255:255
177,421,7.15,97:255:255
332,277,4.50,30:30:30
332,480,5.85,97:255:255
239,442,6.50,97:255:255
239,421,6.50,97:255:255
239,335,5.20,97:255:255
277,365,7.80,0:0:255
277,189,6.00,30:30:30
480,10,5.50,30:30:30
88,273,5.50,30:30:30
88,18,12.35,0:0:255
88,326,5.20,0:0:255
365,18,8.45,0:0:255
273,189,7.15,97:255:255
273,199,5.50,30:30:30
442,413,8.00,30:30:30
442,374,7.15,97:255:255
540,421,5.20,97:255:255
362,287,5.85,97:255:255
362,342,4.55,97:255:255
362,245,4.55,97:255:255
362,427,6.50,97:255:255
189,470,6.00,30:30:30
189,287,5.85,97:255:255
358,426,4.00,30:30:30
421,10,8.00,30:30:30
470,199,9.75,0:0:255
470,269,5.85,0:0:255
470,10,10.40,0:0:255
470,35,10.40,0:0:255
470,18,10.40,0:0:255
199,269,5.85,0:0:255
199,18,9.75,0:0:255
335,287,5.20,97:255:255
335,342,4.55,97:255:255
335,427,5.20,97:255:255
335,374,5.20,97:255:255
287,342,4.55,97:255:255
287,245,4.55,97:255:255
287,427,5.85,97:255:255
287,307,5.85,97:255:255
287,305,5.85,97:255:255
269,35,5.85,0:0:255
269,18,5.85,0:0:255
342,245,4.55,97:255:255
342,427,4.55,97:255:255
342,374,4.55,97:255:255
413,158,8.45,133:49:12
413,363,5.85,133:49:12
413,338,7.80,133:49:12
413,157,9.10,133:49:12
413,61,9.10,133:49:12
413,166,6.50,133:49:12
413,149,6.50,133:49:12
413,426,8.45,133:49:12
413,78,6.50,133:49:12
245,427,4.55,97:255:255
245,374,4.55,97:255:255
245,172,4.55,97:255:255
546,10,4.50,30:30:30
158,363,5.85,133:49:12
158,338,7.80,133:49:12
158,157,8.45,133:49:12
158,61,8.45,133:49:12
158,166,6.50,133:49:12
158,426,8.45,133:49:12
529,364,4.55,97:255:255
529,87,4.55,97:255:255
363,338,5.85,133:49:12
363,157,5.85,133:49:12
363,61,5.85,133:49:12
363,166,5.85,133:49:12
363,149,5.85,133:49:12
363,426,5.85,133:49:12
363,78,5.85,133:49:12
338,157,7.80,133:49:12
338,61,7.80,133:49:12
338,166,6.50,133:49:12
338,149,6.50,133:49:12
338,426,7.80,133:49:12
338,78,6.50,133:49:12
157,61,9.10,133:49:12
157,166,6.50,133:49:12
157,149,6.50,133:49:12
157,426,8.45,133:49:12
157,78,6.50,133:49:12
61,364,4.00,30:30:30
61,166,6.50,133:49:12
61,149,6.50,133:49:12
61,426,8.45,133:49:12
61,254,5.50,30:30:30
61,293,5.00,30:30:30
364,72,5.20,97:255:255
364,97,5.20,97:255:255
364,87,5.20,97:255:255
427,374,7.15,97:255:255
427,227,7.80,97:255:255
427,120,6.50,97:255:255
427,172,7.15,97:255:255
166,149,6.50,133:49:12
166,426,6.50,133:49:12
166,78,6.50,133:49:12
166,468,6.50,133:49:12
374,97,7.15,97:255:255
374,293,6.50,97:255:255
374,227,7.15,97:255:255
374,120,6.50,97:255:255
374,172,7.15,97:255:255
552,254,3.90,97:255:255
552,87,3.90,97:255:255
275,97,6.50,97:255:255
275,254,6.50,97:255:255
72,426,6.00,30:30:30
72,97,7.80,97:255:255
72,254,7.15,97:255:255
72,293,6.50,97:255:255
72,87,7.80,97:255:255
72,508,7.80,97:255:255
72,369,5.85,97:255:255
72,343,5.85,97:255:255
72,30,7.80,97:255:255
149,426,6.50,133:49:12
149,97,5.00,30:30:30
149,227,5.00,30:30:30
493,97,6.50,97:255:255
493,254,6.50,97:255:255
493,293,6.50,97:255:255
426,254,5.50,30:30:30
426,78,6.50,133:49:12
426,468,8.45,133:49:12
426,508,6.00,30:30:30
426,30,6.50,30:30:30
426,206,4.50,30:30:30
97,254,7.15,97:255:255
97,293,6.50,97:255:255
97,87,8.45,97:255:255
97,404,6.50,30:30:30
254,293,6.50,97:255:255
254,87,7.15,97:255:255
254,404,5.50,30:30:30
293,87,6.50,97:255:255
293,404,5.00,30:30:30
10,432,11.05,0:0:255
10,500,9.75,0:0:255
10,491,11.70,0:0:255
10,538,5.85,0:0:255
10,415,11.05,0:0:255
10,514,6.00,30:30:30
87,404,7.50,30:30:30
78,548,3.50,30:30:30
78,53,5.00,30:30:30
35,161,9.75,0:0:255
35,18,13.65,0:0:255
35,500,9.75,0:0:255
35,491,11.70,0:0:255
35,538,5.85,0:0:255
35,326,5.20,0:0:255
35,415,11.05,0:0:255
432,538,5.85,0:0:255
307,305,5.85,97:255:255
307,227,6.50,97:255:255
307,508,6.50,97:255:255
307,315,6.50,97:255:255
307,109,6.50,97:255:255
305,315,5.85,97:255:255
305,109,5.85,97:255:255
468,321,5.50,30:30:30
227,120,6.50,97:255:255
227,172,7.15,97:255:255
227,429,7.80,97:255:255
227,520,4.50,30:30:30
227,404,6.00,30:30:30
227,113,6.00,30:30:30
227,231,5.50,30:30:30
227,315,6.50,97:255:255
161,18,9.75,0:0:255
161,339,5.20,0:0:255
161,195,6.50,0:0:255
161,75,9.75,0:0:255
161,389,5.50,30:30:30
18,500,9.75,0:0:255
18,491,11.70,0:0:255
18,538,5.85,0:0:255
18,326,5.20,0:0:255
18,415,11.05,0:0:255
18,339,5.20,0:0:255
18,514,6.00,30:30:30
18,75,10.40,0:0:255
18,255,7.15,0:0:255
18,115,9.75,0:0:255
18,54,10.40,0:0:255
18,37,7.50,30:30:30
500,491,9.75,0:0:255
500,415,9.75,0:0:255
491,415,11.05,0:0:255
120,172,6.50,97:255:255
120,429,6.50,97:255:255
120,520,4.50,30:30:30
120,404,5.00,30:30:30
120,315,6.50,97:255:255
120,284,5.00,30:30:30
538,415,5.85,0:0:255
508,369,5.85,97:255:255
508,343,5.85,97:255:255
508,30,7.80,97:255:255
508,109,7.15,97:255:255
369,30,5.85,97:255:255
369,404,4.50,30:30:30
369,419,4.50,30:30:30
172,429,7.15,97:255:255
172,284,5.50,30:30:30
172,456,5.50,30:30:30
429,315,6.50,97:255:255
343,30,5.85,97:255:255
343,113,4.50,30:30:30
343,548,3.50,30:30:30
343,487,4.50,30:30:30
343,213,4.50,30:30:30
343,423,4.50,30:30:30
343,461,4.50,30:30:30
30,551,3.00,30:30:30
30,113,6.00,30:30:30
30,548,3.50,30:30:30
30,487,5.50,30:30:30
30,423,7.00,30:30:30
30,461,6.00,30:30:30
30,524,4.50,30:30:30
30,419,7.00,30:30:30
520,113,5.85,0:153:0
520,325,5.85,0:153:0
520,545,4.55,0:153:0
520,357,5.85,0:153:0
520,213,5.85,0:153:0
520,423,5.85,0:153:0
206,551,3.90,0:153:0
206,113,5.85,0:153:0
206,325,5.85,0:153:0
206,487,5.85,0:153:0
206,423,5.85,0:153:0
206,419,5.85,0:153:0
326,415,5.20,0:0:255
326,54,5.20,0:0:255
326,37,4.00,30:30:30
326,4,4.00,30:30:30
415,389,5.50,30:30:30
415,54,10.40,0:0:255
551,113,3.90,0:153:0
551,325,3.90,0:153:0
551,213,3.90,0:153:0
404,113,7.80,0:153:0
404,231,7.15,0:153:0
404,315,5.00,30:30:30
404,325,5.85,0:153:0
404,284,7.15,0:153:0
404,213,7.80,0:153:0
404,419,9.75,0:153:0
404,196,7.15,0:153:0
404,294,7.80,0:153:0
404,373,7.15,0:153:0
404,372,5.85,0:153:0
404,21,11.05,0:153:0
113,325,5.85,0:153:0
113,545,4.55,0:153:0
113,357,5.85,0:153:0
113,213,7.80,0:153:0
113,423,7.80,0:153:0
113,461,7.80,0:153:0
113,524,5.85,0:153:0
231,315,5.00,30:30:30
231,325,5.85,0:153:0
231,213,7.15,0:153:0
231,419,7.15,0:153:0
339,195,5.20,0:0:255
339,75,5.20,0:0:255
548,53,4.55,0:153:0
548,423,4.55,0:153:0
548,180,4.55,0:153:0
548,217,4.55,0:153:0
315,325,4.50,30:30:30
315,284,5.00,30:30:30
315,213,5.00,30:30:30
315,361,5.00,30:30:30
315,21,5.00,30:30:30
325,545,4.55,0:153:0
325,357,5.85,0:153:0
325,213,5.85,0:153:0
325,423,5.85,0:153:0
325,461,5.85,0:153:0
325,419,5.85,0:153:0
545,213,4.55,0:153:0
545,423,4.55,0:153:0
545,461,4.55,0:153:0
284,196,7.15,0:153:0
284,294,7.15,0:153:0
284,373,7.15,0:153:0
284,21,7.15,0:153:0
487,524,5.85,0:153:0
487,528,5.85,0:153:0
487,217,7.15,0:153:0
357,213,5.85,0:153:0
357,423,5.85,0:153:0
357,461,5.85,0:153:0
357,524,5.85,0:153:0
357,401,5.85,0:153:0
53,323,6.50,0:153:0
53,454,7.80,0:153:0
213,423,7.80,0:153:0
213,461,7.80,0:153:0
213,524,5.85,0:153:0
213,544,5.85,0:153:0
213,401,6.50,0:153:0
213,323,6.50,0:153:0
213,454,7.80,0:153:0
423,461,7.80,0:153:0
423,321,7.15,0:153:0
423,524,5.85,0:153:0
423,544,5.85,0:153:0
423,180,8.45,0:153:0
423,217,7.80,0:153:0
423,345,6.50,0:153:0
423,401,6.50,0:153:0
423,218,6.50,0:153:0
461,321,7.15,0:153:0
461,524,5.85,0:153:0
461,180,7.80,0:153:0
461,401,6.50,0:153:0
461,218,6.50,0:153:0
321,524,5.85,0:153:0
321,401,6.50,0:153:0
321,218,6.50,0:153:0
524,180,5.85,0:153:0
524,401,5.85,0:153:0
524,218,5.85,0:153:0
419,196,7.15,0:153:0
419,294,7.80,0:153:0
419,373,7.15,0:153:0
419,218,6.50,0:153:0
419,449,7.00,30:30:30
195,75,6.50,0:0:255
195,509,6.50,0:0:255
196,294,7.15,0:153:0
196,345,6.50,0:153:0
196,21,7.15,0:153:0
294,514,6.00,30:30:30
294,345,6.50,0:153:0
294,373,7.15,0:153:0
294,372,5.85,0:153:0
294,21,7.80,0:153:0
109,180,5.50,30:30:30
109,217,5.50,30:30:30
109,33,5.50,30:30:30
544,180,5.85,0:153:0
544,401,5.85,0:153:0
