AL-01	(31.008681,-87.797812)
CO-02	(40.148079,-105.744525)
CO-03	(38.743254,-107.344849)
CO-04	(39.070683,-103.413853)
CO-05	(38.815408,-105.344151)
CO-06	(39.755088,-104.765351)
CO-07	(39.826149,-105.042224)
CT-01	(41.928463,-73.017382)
CT-02	(41.653687,-72.206509)
CT-03	(41.385372,-72.877381)
CT-04	(41.196801,-73.388514)
CT-05	(41.694322,-73.210000)
CT-ZZ	(41.166607,-72.842465)
DE-00	(38.993550,-75.447374)
DC-98	(38.904149,-77.017094)
FL-01	(30.662801,-86.662466)
FL-02	(30.282709,-84.730377)
FL-03	(29.834624,-82.735829)
FL-04	(30.426253,-81.864272)
FL-05	(29.385204,-81.751207)
FL-06	(29.457632,-81.351825)
FL-07	(28.725709,-81.219620)
FL-08	(28.164649,-80.698906)
FL-09	(28.131810,-81.201653)
FL-10	(28.516018,-81.741187)
FL-11	(28.858609,-82.241472)
FL-12	(28.268665,-82.491659)
FL-13	(27.866185,-82.748405)
FL-14	(27.833618,-82.512718)
FL-15	(28.041384,-82.082016)
FL-16	(27.306261,-82.426202)
FL-17	(27.317474,-81.548295)
FL-18	(27.138361,-80.379500)
FL-19	(26.431616,-81.906739)
FL-20	(26.508924,-80.677096)
FL-21	(26.468693,-80.211301)
FL-22	(26.403288,-80.077788)
FL-23	(26.073605,-80.346007)
FL-24	(25.907101,-80.219126)
FL-25	(26.094964,-81.066902)
FL-26	(25.142631,-81.027707)
FL-27	(25.572782,-80.306060)
GA-01	(31.317438,-81.942545)
GA-02	(31.815153,-84.418534)
GA-03	(33.150522,-84.728664)
GA-04	(33.699600,-84.050563)
GA-05	(33.706985,-84.401119)
GA-06	(34.013047,-84.345680)
GA-07	(34.039896,-84.083307)
GA-08	(31.779807,-83.451511)
GA-09	(34.506204,-83.686869)
GA-10	(33.424206,-83.062309)
GA-11	(34.180774,-84.651663)
GA-12	(32.413331,-82.223842)
GA-13	(33.629827,-84.568775)
GA-14	(34.430586,-85.097876)
HI-01	(21.322640,-157.905954)
HI-02	(19.809767,-155.506103)
ID-01	(45.296750,-116.035842)
ID-02	(43.443944,-113.364275)
IL-01	(41.545009,-87.835823)
IL-02	(41.256208,-87.790115)
IL-03	(41.678983,-87.891975)
IL-04	(41.831869,-87.710024)
IL-05	(41.930366,-87.830902)
IL-06	(42.175102,-88.219878)
IL-07	(41.863332,-87.732122)
IL-08	(42.009666,-88.096644)
IL-09	(42.052684,-87.810185)
IL-10	(42.279747,-87.939165)
IL-11	(41.642798,-88.145949)
IL-12	(37.995165,-89.431982)
IL-13	(39.515635,-89.519842)
IL-14	(42.025547,-88.445853)
IL-15	(38.905179,-88.442130)
IL-16	(41.391290,-88.799536)
IL-17	(41.389467,-90.218653)
IL-18	(40.227184,-90.069118)
IL-ZZ	(41.773669,-87.566350)
IN-01	(41.497034,-87.179817)
IN-02	(41.248724,-86.236798)
IN-03	(41.096554,-85.236178)
IN-04	(40.381088,-86.859412)
IN-05	(40.248632,-85.869599)
IN-06	(39.475219,-85.376338)
IN-07	(39.746873,-86.139006)
IN-08	(38.733017,-87.199347)
IN-09	(38.782916,-86.212801)
IA-01	(42.527760,-91.896123)
IA-02	(41.208515,-92.149188)
IA-03	(41.209543,-94.640381)
IA-04	(42.628638,-94.645098)
KS-01	(38.731595,-99.408037)
KS-02	(38.482278,-95.424640)
KS-03	(38.895004,-94.790643)
KS-04	(37.554465,-97.743983)
KY-01	(37.084603,-87.184938)
KY-02	(37.544621,-85.990490)
KY-03	(38.189221,-85.697271)
KY-04	(38.565851,-84.427823)
KY-05	(37.368826,-83.521892)
KY-06	(38.053447,-84.154778)
LA-01	(29.666395,-89.892754)
LA-02	(30.046744,-90.568499)
LA-03	(29.951122,-92.430431)
LA-04	(31.792047,-93.179606)
LA-05	(31.766446,-91.823524)
LA-06	(30.297575,-91.024897)
ME-01	(43.830407,-69.940879)
ME-02	(45.484863,-69.055935)
MD-01	(38.766717,-75.964655)
MD-02	(39.339547,-76.428419)
MD-03	(39.157221,-76.676863)
MD-04	(39.056490,-76.592616)
MD-05	(38.472175,-76.711406)
MD-06	(39.537614,-78.884335)
MD-07	(39.288557,-76.995743)
MD-08	(39.422281,-77.241743)
MA-01	(42.331036,-72.864168)
MA-02	(42.385042,-72.118691)
MA-03	(42.589515,-71.572828)
MA-04	(41.997199,-71.227527)
MA-05	(42.355353,-71.298439)
MA-06	(42.617112,-70.885391)
MA-07	(42.316688,-71.009442)
MA-08	(42.194734,-70.944005)
MA-09	(41.694853,-70.485169)
MI-01	(46.157305,-86.436912)
MI-02	(43.397541,-86.318863)
MI-03	(42.720027,-85.237276)
MI-04	(43.731553,-84.750399)
MI-05	(44.081876,-83.690011)
MI-06	(42.164052,-86.156052)
MI-07	(42.093608,-84.304955)
MI-08	(42.647773,-83.945354)
MI-09	(42.529660,-83.054722)
MI-10	(43.455904,-82.882407)
MI-11	(42.530002,-83.453996)
MI-12	(42.205152,-83.449841)
MI-13	(42.380381,-83.312553)
MI-14	(42.389224,-82.921841)
MI-ZZ	(42.636317,-86.544742)
MN-01	(43.898939,-93.711742)
MN-02	(44.478968,-92.853042)
MN-03	(44.995880,-93.528620)
MN-04	(45.002710,-92.977339)
MN-05	(44.980969,-93.294200)
MN-06	(45.336807,-93.852055)
MN-07	(46.553020,-95.675905)
MN-08	(47.250326,-92.963806)
MS-01	(34.197518,-89.003512)
MS-02	(33.176330,-90.350829)
MS-03	(32.015544,-89.746721)
MS-04	(30.993478,-89.083893)
MO-01	(38.728386,-90.296228)
MO-02	(38.602970,-90.532337)
MO-03	(38.578171,-91.563185)
MO-04	(38.282425,-93.318995)
MO-05	(39.141446,-93.783936)
MO-06	(39.948014,-93.293542)
MO-07	(36.991061,-93.706352)
MO-08	(37.194128,-90.934515)
MT-00	(47.051177,-109.634817)
NE-01	(41.374459,-96.828662)
NE-02	(41.228622,-96.160905)
NE-03	(41.554147,-100.215927)
NV-01	(36.133513,-115.151500)
NV-02	(40.651151,-117.329684)
NV-03	(35.663338,-115.154069)
NV-04	(38.085574,-116.026576)
NH-01	(43.457846,-71.199131)
NH-02	(43.764181,-71.721452)
NJ-01	(39.791988,-75.058030)
NJ-02	(39.392647,-74.908673)
NJ-03	(39.898922,-74.476374)
NJ-04	(40.165145,-74.319244)
NJ-05	(41.186250,-74.828136)
NJ-06	(40.354920,-74.202649)
NJ-07	(40.631748,-74.789504)
NJ-08	(40.723043,-74.108589)
NJ-09	(40.860782,-74.073824)
NJ-10	(40.708964,-74.209045)
NJ-11	(40.902057,-74.450462)
NJ-12	(40.374205,-74.573851)
NM-01	(34.771562,-106.051091)
NM-02	(33.385320,-106.299459)
NM-03	(36.009834,-105.831875)
NY-01	(40.983885,-72.549522)
NY-02	(40.685329,-73.288487)
NY-03	(40.860496,-73.505379)
NY-04	(40.636948,-73.605910)
NY-05	(40.599179,-73.822303)
NY-06	(40.734787,-73.823549)
NY-07	(40.690936,-73.910570)
NY-08	(40.621438,-73.911077)
NY-09	(40.642184,-73.947201)
NY-10	(40.702069,-74.007210)
NY-11	(40.566974,-74.126314)
NY-12	(40.750025,-73.951264)
NY-13	(40.838764,-73.933035)
NY-14	(40.809695,-73.837070)
NY-15	(40.824067,-73.891157)
NY-16	(40.939735,-73.791088)
NY-17	(41.159532,-73.919355)
NY-18	(41.411657,-74.080981)
NY-19	(42.227814,-74.425648)
NY-20	(42.748882,-73.988366)
NY-21	(44.008384,-74.609231)
NY-22	(42.870701,-75.662664)
NY-23	(42.344244,-77.845808)
NY-24	(43.210319,-76.648094)
NY-25	(43.330179,-77.731219)
NY-26	(42.961825,-78.840983)
NY-27	(43.000850,-78.316882)
NC-01	(36.100916,-77.503980)
NC-02	(35.446238,-79.297762)
NC-03	(35.405650,-76.629796)
NC-04	(35.624320,-78.995145)
NC-05	(36.145080,-80.960593)
NC-06	(36.309988,-79.681580)
NC-07	(34.687139,-78.325581)
NC-08	(35.122362,-79.951420)
NC-09	(35.379658,-80.838430)
NC-10	(35.439187,-81.629360)
NC-11	(35.553301,-82.787715)
NC-12	(35.646262,-80.442471)
NC-13	(35.783228,-78.213107)
ND-00	(47.456954,-100.461930)
OH-01	(39.336079,-84.346772)
OH-02	(39.020784,-83.560792)
OH-03	(39.966207,-82.947495)
OH-04	(40.387175,-83.935703)
OH-05	(41.155751,-84.044789)
OH-06	(39.771409,-81.575039)
OH-07	(40.481163,-82.392918)
OH-08	(39.899479,-84.160814)
OH-09	(41.403253,-82.548119)
OH-10	(39.701375,-83.958852)
OH-11	(41.613250,-81.531037)
OH-12	(40.239323,-82.613677)
OH-13	(41.149630,-80.978697)
OH-14	(41.751638,-81.018103)
OH-15	(39.577860,-82.756205)
OH-16	(40.982155,-81.740604)
OK-01	(36.211741,-95.789582)
OK-02	(35.146709,-95.459079)
OK-03	(36.105809,-98.840225)
OK-04	(34.586592,-97.750131)
OK-05	(35.307879,-96.989604)
OR-01	(45.721199,-123.341271)
OR-02	(43.837494,-119.596850)
OR-03	(45.399831,-122.228679)
OR-04	(43.490431,-123.245543)
OR-05	(45.028365,-123.195164)
PA-01	(39.927735,-75.214285)
PA-02	(40.015162,-75.222197)
PA-03	(41.407608,-80.003557)
PA-04	(39.923851,-76.910890)
PA-05	(41.387174,-78.570677)
PA-06	(40.060302,-75.640689)
PA-07	(39.898092,-75.921780)
PA-08	(40.336080,-75.151156)
PA-09	(40.141578,-78.673654)
PA-10	(41.372693,-76.523189)
PA-11	(40.881389,-76.451760)
PA-12	(40.428412,-79.486500)
PA-13	(40.123926,-75.159856)
PA-14	(40.432558,-79.905708)
PA-15	(40.528964,-75.962407)
PA-16	(40.020882,-76.213198)
PA-17	(40.885497,-75.797088)
PA-18	(40.170535,-80.027517)
RI-01	(41.630677,-71.328672)
RI-02	(41.569601,-71.615514)
SC-01	(32.714063,-80.160624)
SC-02	(33.634460,-81.376977)
SC-03	(34.363867,-82.338204)
SC-04	(34.943666,-82.174176)
SC-05	(34.530205,-81.010777)
SC-06	(33.208208,-80.523983)
SC-07	(34.083478,-79.498848)
SD-00	(44.446796,-100.238176)
TN-01	(36.212480,-82.799933)
TN-02	(36.050328,-83.821205)
TN-03	(35.761646,-84.509444)
TN-04	(35.262145,-86.628878)
TN-05	(36.187331,-87.074025)
TN-06	(36.194771,-85.778434)
TN-07	(35.633805,-87.832914)
TN-08	(35.855566,-89.099842)
TN-09	(35.166762,-89.977553)
TX-01	(31.951678,-94.552046)
TX-02	(30.047399,-95.178264)
TX-03	(33.159472,-96.613271)
TX-04	(33.305202,-95.421239)
TX-05	(32.225795,-95.731668)
TX-06	(32.235054,-96.665879)
TX-07	(29.724165,-95.500307)
TX-08	(30.833269,-95.543595)
TX-09	(29.645470,-95.494207)
TX-10	(29.975184,-96.594608)
TX-11	(31.732293,-100.063696)
TX-12	(32.821179,-97.664511)
TX-13	(34.837689,-100.597872)
TX-14	(29.433717,-94.892695)
TX-15	(27.750011,-98.263411)
TX-16	(31.910828,-106.310439)
TX-17	(31.153602,-96.665768)
TX-18	(29.818550,-95.253575)
TX-19	(33.245290,-101.209738)
TX-20	(29.474317,-98.622461)
TX-21	(30.057890,-98.975368)
TX-22	(29.510739,-95.677391)
TX-23	(30.389210,-102.326756)
TX-24	(32.919469,-97.012718)
TX-25	(31.500791,-97.815913)
TX-26	(33.184616,-97.134174)
TX-27	(28.782994,-96.841407)
TX-28	(27.848634,-98.913612)
TX-29	(29.688161,-95.199807)
TX-30	(32.658767,-96.799407)
TX-31	(30.828818,-97.535412)
TX-32	(32.920383,-96.653636)
TX-33	(32.756444,-97.106948)
TX-34	(26.773816,-97.925366)
TX-35	(29.915524,-97.885176)
TX-36	(30.429193,-94.431490)
UT-01	(40.961128,-111.329824)
UT-02	(38.745350,-112.553173)
UT-03	(38.696762,-110.216400)
UT-04	(39.879317,-111.844453)
VT-00	(44.060548,-72.673354)
VA-01	(37.852340,-76.906589)
VA-02	(37.408136,-75.886941)
VA-03	(37.213528,-76.951135)
VA-04	(36.974562,-77.306800)
VA-05	(37.339049,-78.740289)
VA-06	(38.136543,-79.199254)
VA-07	(37.968040,-77.746530)
VA-08	(38.779517,-77.139586)
VA-09	(36.983357,-81.350647)
VA-10	(39.075800,-77.856758)
VA-11	(38.788187,-77.294781)
WA-01	(48.367369,-121.657957)
WA-02	(48.372848,-122.625916)
WA-03	(46.270813,-122.262232)
WA-04	(47.294586,-119.707229)
WA-05	(47.573205,-117.867549)
WA-06	(47.638847,-123.550926)
WA-07	(47.578426,-122.391357)
WA-08	(47.362367,-121.039403)
WA-09	(47.457524,-122.258306)
WA-10	(47.041722,-122.755815)
WV-01	(39.381986,-80.268497)
WV-02	(38.838754,-80.173761)
WV-03	(37.991116,-81.218450)
WI-01	(42.695215,-88.046395)
WI-02	(42.984722,-89.751034)
WI-03	(44.056297,-90.891748)
WI-04	(42.908416,-87.843380)
WI-05	(43.199589,-88.531462)
WI-06	(43.779216,-88.274420)
WI-07	(45.698997,-90.655335)
WI-08	(44.831256,-87.936811)
WY-00	(42.991802,-107.541925)
PR-98	(18.217648,-66.410799)
