AK-00	(65.831211,-153.889621)
NY-05	(40.8072012265123,-73.7158630699971)
NY-06	(40.668292,-73.7811695)
NY-07	(40.8005749387414,-73.8425209835134)
NY-08	(40.5963245803936,-73.9780765676385)
NY-09	(40.602096,-73.871642)
OH-01	(39.204858,-84.5923955)
OH-10	(41.424647,-81.88961)
OH-11	(41.4824515,-81.5514445)
OH-12	(40.131953,-82.809758)
OH-13	(41.072205,-81.610444)
OH-14	(41.47962,-81.2176625)
OH-15	(39.9163805,-83.394909)
OH-16	(40.944967,-81.9081715)
OH-17	(41.199946,-80.6631745)
OH-18	(40.2721405,-81.906163)
OH-02	(38.8571985,-83.254092)
OH-03	(39.3130355,-83.7282815)
OH-04	(40.522468,-84.066374)
OH-05	(40.994316,-83.014845)
OH-06	(39.6546627337161,-81.3019421671471)
OH-07	(39.8044935,-83.851202)
OH-08	(39.6978515,-84.650702)
OH-09	(41.2445495,-82.167825)
OK-01	(36.031688,-95.8005495)
OK-02	(34.8741515,-95.434454)
OK-03	(35.938714,-99.048185)
OK-04	(34.4580825,-97.416685)
OK-05	(35.1940045,-96.6651825)
OR-01	(45.386016,-123.1824205)
OR-02	(43.780161,-119.5999025)
OR-03	(45.4252565,-122.327217)
OR-04	(43.709604,-122.9805875)
OR-05	(45.5063865,-123.71659)
PA-01	(40.0076115,-75.1247195)
PA-10	(41.7354765,-76.301659)
PA-11	(41.0410785,-75.8141145)
PA-12	(39.9214775,-80.012742)
PA-13	(40.175113,-75.2184635)
PA-14	(40.3684875,-79.8622715)
PA-15	(40.661808,-75.4092905)
PA-16	(40.0013965,-76.26696)
PA-17	(40.466987,-76.5256375)
PA-18	(40.3720845,-80.27519)
PA-19	(40.0334615,-76.9053735)
PA-02	(40.0369115,-75.187972)
PA-03	(41.7452325,-80.2506165)
PA-04	(40.7202055,-80.3056075)
PA-05	(41.4148415,-78.704336)
PA-06	(40.1108005,-75.7271)
PA-07	(39.9455595,-75.44999)
PA-08	(40.378552,-75.1410615)
PA-09	(40.258018,-78.037167)
PR-00	(18.2247635,-66.3864215)
PW-00	(7.51498,134.58252)
RI-01	(41.872092,-71.416453)
RI-02	(41.5520549089355,-71.6235004660645)
SC-01	(33.786143,-78.866728)
SC-02	(33.855216,-81.271543)
SC-03	(33.8668855,-81.997314)
SC-04	(34.935732,-82.258091)
SC-05	(34.727519,-81.106965)
SC-06	(33.769643,-79.7341145)
SD-00	(44.3027566003958,-99.608255374601)
TN-01	(36.230247,-82.95888)
TN-02	(35.6387895,-84.146326)
TN-03	(36.373582,-83.711709)
TN-04	(35.3828185,-85.690383)
TN-05	(36.230554,-86.8413985)
TN-06	(36.175076,-85.9101425)
TN-07	(35.4124065,-88.191068)
TN-08	(35.964621,-89.0968115)
TN-09	(35.1031065,-89.9541495)
TX-01	(31.5641195,-94.355533)
TX-10	(29.980175,-96.0689085)
TX-11	(31.1860395,-99.9836685)
TX-12	(32.995739,-97.660069)
TX-13	(33.665321,-99.637353)
TX-14	(28.9834092539588,-96.0394492807222)
TX-15	(28.459009,-97.7205525)
TX-16	(31.826207,-106.3279385)
TX-17	(32.069715,-97.4027455)
TX-18	(29.942662,-95.4577265)
TX-19	(33.6359975,-102.10327)
TX-02	(29.8452075,-94.143592)
TX-20	(29.4487285,-98.5812525)
TX-21	(29.8789145,-99.1424015)
TX-22	(29.4850605,-95.7221075)
TX-23	(30.4733829606533,-103.851375494735)
TX-24	(32.916146,-97.1046875)
TX-25	(29.647938,-96.8388145)
TX-26	(33.2038595,-97.1703095)
TX-27	(27.4588645860863,-97.7894019695123)
TX-28	(28.573957,-98.8041125)
TX-29	(29.753977,-95.1840605)
TX-03	(33.065301,-96.707846)
TX-30	(32.6686825,-96.7448255)
TX-31	(30.864712,-97.427837)
TX-32	(32.892226,-96.8385305)
TX-04	(33.3604765,-95.921724)
TX-05	(32.491666,-95.997975)
TX-06	(31.9642675,-96.404)
TX-07	(29.807249,-95.59985)
TX-08	(30.656131,-94.559467)
TX-09	(29.685881,-95.5419705)
UT-01	(41.3580005,-113.1323005)
UT-02	(38.406203,-109.951496)
UT-03	(39.0320245,-111.830116)
VA-01	(37.884955,-77.014626)
VA-10	(39.004873,-77.977931)
VA-11	(38.765014,-77.2823555)
VA-02	(37.6405645,-75.7336925)
VA-03	(37.270472,-77.0699835)
VA-04	(37.0252245,-77.469378)
VA-05	(36.970147,-78.673383)
VA-06	(38.138873,-79.4466895)
VA-07	(38.3581125,-78.0418825)
VA-08	(38.796413,-77.09675)
VA-09	(37.1095195,-80.542453)
VI-00	(18.335765,-64.896335)
VT-00	(44.3818555,-72.6839405)
WA-01	(47.6657875,-122.7333785)
WA-02	(48.3707935,-121.7158575)
WA-03	(46.265316,-122.0481255)
WA-04	(46.9581265,-120.2268205)
WA-05	(47.869065,-117.621118)
WA-06	(47.5364075,-123.651076)
WA-07	(47.66072,-122.336854998102)
WA-08	(47.275996,-121.8340675)
WA-09	(47.0082525,-122.58263)
WI-01	(42.6674215,-88.1709925)
WI-02	(43.055462,-89.376405)
WI-03	(43.591299,-90.526704)
WI-04	(43.0620625,-87.939785)
WI-05	(43.281029,-88.232756)
WI-06	(43.8846445,-88.393772)
WI-07	(45.770777,-90.937075)
WI-08	(45.229314,-88.4521505)
WV-01	(39.419653,-80.169667)
WV-02	(38.5003355,-81.3477885)
WV-03	(37.980113,-80.6644075)
WY-00	(43.2827975,-107.5538695)
